Timestamp,MQ4,MQ3,MQ7,MQ135,MQ136,Temp,Hum,PM,Label,Time
15:43:50.943,323,239,478,252,430,21.2,36.6,471,0,2024-12-01 12:00:00
15:14:56.937,308,245,450,258,427,21.6,35.7,735,0,2024-12-01 12:00:01
15:21:31.184,330,231,452,297,433,21.8,36.0,607,0,2024-12-01 12:00:02
15:46:30.963,322,239,472,258,464,21.7,36.4,496,0,2024-12-01 12:00:03
15:31:48.096,317,226,452,256,427,22.0,36.0,533,0,2024-12-01 12:00:04
14:51:06.849,319,265,490,231,441,22.4,35.3,428,0,2024-12-01 12:00:05
15:28:18.386,335,239,463,241,428,22.3,36.2,549,0,2024-12-01 12:00:06
14:47:21.860,311,227,438,244,443,22.7,35.3,404,0,2024-12-01 12:00:07
15:11:17.528,325,238,486,207,433,22.7,35.7,569,0,2024-12-01 12:00:08
15:15:33.942,327,244,450,244,427,22.9,35.4,671,0,2024-12-01 12:00:09
14:58:27.351,324,240,435,279,439,23.0,35.6,635,0,2024-12-01 12:00:10
15:18:24.162,317,224,462,277,435,23.2,35.9,735,0,2024-12-01 12:00:11
15:00:16.716,320,247,445,232,428,23.2,35.5,646,0,2024-12-01 12:00:12
15:35:19.923,321,242,474,244,430,23.4,36.6,665,0,2024-12-01 12:00:13
15:37:15.323,320,241,474,242,431,23.5,36.4,506,0,2024-12-01 12:00:14
15:42:54.957,324,205,479,233,436,23.5,36.5,474,0,2024-12-01 12:00:15
15:43:16.615,327,246,488,243,442,23.7,36.4,544,0,2024-12-01 12:00:16
15:53:01.805,335,239,484,244,432,23.9,36.4,589,0,2024-12-01 12:00:17
15:46:57.367,329,250,478,292,435,24.1,36.3,589,0,2024-12-01 12:00:18
15:28:43.744,324,246,467,254,370,24.4,36.2,514,0,2024-12-01 12:00:19
15:49:14.724,318,238,483,250,436,24.3,36.4,548,0,2024-12-01 12:00:20
15:39:05.167,334,239,477,244,422,24.6,36.5,580,0,2024-12-01 12:00:21
15:25:40.972,312,245,485,254,432,24.7,36.1,658,0,2024-12-01 12:00:22
14:51:14.243,330,255,467,218,436,25.1,35.4,522,0,2024-12-01 12:00:23
15:45:45.003,316,247,483,259,429,24.9,36.3,460,0,2024-12-01 12:00:24
15:17:19.676,325,292,460,245,432,25.2,35.7,645,0,2024-12-01 12:00:25
15:42:42.282,324,248,493,249,428,25.2,36.3,411,0,2024-12-01 12:00:26
14:48:16.254,326,266,483,254,448,25.7,35.3,274,0,2024-12-01 12:00:27
15:10:18.331,322,257,478,251,444,25.8,35.5,741,0,2024-12-01 12:00:28
15:00:33.100,299,256,448,237,440,25.9,35.5,627,0,2024-12-01 12:00:29
15:19:15.429,327,240,465,241,435,26.0,35.9,797,0,2024-12-01 12:00:30
15:07:59.793,306,255,440,232,436,26.1,35.6,712,0,2024-12-01 12:00:31
15:51:53.676,356,264,475,280,438,26.0,36.6,525,0,2024-12-01 12:00:32
15:04:25.174,331,269,461,274,450,26.6,35.6,673,0,2024-12-01 12:00:33
15:48:57.296,336,250,485,260,437,26.4,36.4,556,0,2024-12-01 12:00:34
15:32:01.827,326,239,479,261,424,26.9,35.9,529,0,2024-12-01 12:00:35
15:02:37.297,320,243,452,245,455,26.9,35.6,643,0,2024-12-01 12:00:36
15:41:25.676,320,251,460,265,447,26.9,36.3,502,0,2024-12-01 12:00:37
15:29:50.846,326,242,481,249,444,27.2,36.1,635,0,2024-12-01 12:00:38
15:49:21.590,314,243,482,274,440,27.2,36.6,523,0,2024-12-01 12:00:39
15:38:05.494,338,252,509,244,431,27.2,36.6,524,0,2024-12-01 12:00:40
15:49:20.005,339,249,480,283,438,27.5,36.7,440,0,2024-12-01 12:00:41
14:51:40.124,334,248,497,252,429,27.9,35.5,418,0,2024-12-01 12:00:42
15:47:45.450,337,266,478,265,440,27.8,36.7,531,0,2024-12-01 12:00:43
15:31:56.546,323,257,472,264,455,28.0,36.1,569,0,2024-12-01 12:00:44
15:46:29.906,327,237,540,272,450,28.0,36.5,482,0,2024-12-01 12:00:45
15:24:48.156,320,242,475,245,448,28.3,36.1,737,0,2024-12-01 12:00:46
15:12:07.224,327,252,476,254,443,28.6,35.9,787,0,2024-12-01 12:00:47
15:34:20.257,321,252,467,258,457,28.5,36.4,635,0,2024-12-01 12:00:48
14:51:46.990,341,271,473,257,450,29.0,35.5,393,0,2024-12-01 12:00:49
15:00:07.208,329,266,466,254,443,29.0,35.5,673,0,2024-12-01 12:00:50
15:39:02.528,347,256,487,267,457,29.0,36.5,534,0,2024-12-01 12:00:51
14:54:05.906,340,269,456,243,453,29.4,35.3,611,0,2024-12-01 12:00:52
15:56:21.980,343,259,483,255,442,29.2,36.6,712,0,2024-12-01 12:00:53
14:48:43.719,337,271,478,236,441,29.7,35.3,372,0,2024-12-01 12:00:54
15:46:37.829,333,246,483,269,434,29.7,36.3,601,0,2024-12-01 12:00:55
15:10:17.274,334,257,471,253,445,29.9,35.5,645,0,2024-12-01 12:00:56
15:19:47.672,336,252,524,263,453,30.1,35.9,632,0,2024-12-01 12:00:57
15:14:17.811,325,249,465,264,459,30.2,35.7,802,0,2024-12-01 12:00:58
15:24:05.377,328,248,491,249,455,30.3,36.1,567,0,2024-12-01 12:00:59
15:35:58.997,330,243,491,263,445,30.4,36.4,626,0,2024-12-01 12:01:00
15:14:25.214,335,253,497,257,448,30.6,35.9,627,0,2024-12-01 12:01:01
15:41:38.881,322,252,470,283,454,30.7,36.4,577,0,2024-12-01 12:01:02
15:20:10.914,337,249,476,251,461,30.9,35.9,865,0,2024-12-01 12:01:03
14:56:52.794,329,265,494,251,450,31.1,35.6,640,0,2024-12-01 12:01:04
15:10:02.471,328,239,461,250,452,31.3,35.9,783,0,2024-12-01 12:01:05
14:59:33.398,341,234,466,219,457,31.4,35.4,657,0,2024-12-01 12:01:06
15:18:46.891,341,241,474,243,449,31.6,35.9,871,0,2024-12-01 12:01:07
15:06:34.671,329,251,533,261,443,31.8,35.7,609,0,2024-12-01 12:01:08
15:01:42.857,331,260,469,247,455,32.0,35.5,605,0,2024-12-01 12:01:09
15:31:22.745,335,247,528,273,472,32.0,36.0,537,0,2024-12-01 12:01:10
14:53:57.983,335,279,472,293,463,32.3,35.4,513,0,2024-12-01 12:01:11
15:20:06.161,334,250,470,262,453,32.3,36.0,655,0,2024-12-01 12:01:12
15:35:32.069,343,243,508,253,458,32.4,36.4,621,0,2024-12-01 12:01:13
14:54:56.617,316,273,470,258,450,32.8,35.3,457,0,2024-12-01 12:01:14
15:37:07.405,336,261,494,266,449,32.6,36.6,512,0,2024-12-01 12:01:15
15:49:49.575,340,247,510,310,453,32.8,36.4,456,0,2024-12-01 12:01:16
14:53:47.951,334,273,477,245,434,33.2,35.3,500,0,2024-12-01 12:01:17
15:31:31.194,346,249,505,250,459,33.2,35.9,599,0,2024-12-01 12:01:18
15:32:30.356,332,239,493,262,464,33.3,36.2,460,0,2024-12-01 12:01:19
15:33:09.479,329,253,481,263,447,33.5,36.3,536,0,2024-12-01 12:01:20
15:20:51.577,339,254,489,260,452,33.6,36.0,687,0,2024-12-01 12:01:21
15:30:20.957,347,258,492,273,456,33.8,36.0,564,0,2024-12-01 12:01:22
15:11:52.417,344,257,519,261,462,34.0,35.7,708,0,2024-12-01 12:01:23
15:30:13.035,336,234,499,249,458,34.1,36.0,594,0,2024-12-01 12:01:24
14:55:10.346,350,271,485,229,474,34.4,35.4,618,0,2024-12-01 12:01:25
14:59:53.474,340,261,512,245,455,34.5,35.5,633,0,2024-12-01 12:01:26
15:46:37.829,340,261,494,280,448,34.5,36.3,601,0,2024-12-01 12:01:27
15:17:15.448,306,270,495,236,456,34.8,35.7,797,0,2024-12-01 12:01:28
15:18:43.191,353,254,482,261,468,34.9,35.8,721,0,2024-12-01 12:01:29
15:06:11.942,336,259,488,257,467,35.1,35.9,703,0,2024-12-01 12:01:30
15:26:59.670,337,233,499,253,460,35.1,36.1,544,0,2024-12-01 12:01:31
15:39:28.405,345,254,502,254,461,35.3,36.3,528,0,2024-12-01 12:01:32
15:00:36.797,322,267,488,252,467,35.5,35.5,655,0,2024-12-01 12:01:33
14:51:38.012,351,299,539,247,478,35.8,35.4,558,0,2024-12-01 12:01:34
15:09:13.297,335,263,498,301,423,35.8,35.7,745,0,2024-12-01 12:01:35
15:17:45.049,331,226,496,239,465,36.0,36.1,729,0,2024-12-01 12:01:36
15:21:58.115,352,262,556,264,464,36.0,35.9,679,0,2024-12-01 12:01:37
15:37:01.594,346,264,504,271,458,36.1,36.7,521,0,2024-12-01 12:01:38
15:24:25.973,346,249,502,266,453,36.3,36.0,544,0,2024-12-01 12:01:39
15:31:27.498,342,246,499,231,460,36.5,36.0,586,0,2024-12-01 12:01:40
15:34:09.163,345,240,510,270,446,36.6,36.4,624,0,2024-12-01 12:01:41
15:11:04.311,347,273,512,257,456,37.0,35.3,761,0,2024-12-01 12:01:42
15:18:51.119,348,247,504,262,463,36.9,36.1,788,0,2024-12-01 12:01:43
15:10:25.201,349,247,496,239,459,37.1,35.5,790,0,2024-12-01 12:01:44
15:49:26.341,364,277,495,281,484,37.2,36.5,568,0,2024-12-01 12:01:45
14:57:40.339,351,281,486,235,472,37.5,35.5,655,0,2024-12-01 12:01:46
15:43:02.877,348,262,525,277,472,37.4,36.5,579,0,2024-12-01 12:01:47
14:51:12.660,320,293,477,247,465,37.9,35.3,379,0,2024-12-01 12:01:48
15:22:21.351,342,264,501,260,457,37.8,35.8,714,0,2024-12-01 12:01:49
15:24:39.704,352,252,507,257,464,38.0,36.1,690,0,2024-12-01 12:01:50
15:28:09.934,336,259,549,271,459,38.1,36.1,512,0,2024-12-01 12:01:51
15:47:13.748,357,267,515,277,463,38.2,36.4,503,0,2024-12-01 12:01:52
15:28:27.891,339,255,504,277,465,38.6,36.1,646,0,2024-12-01 12:01:53
15:48:05.527,319,255,497,277,465,38.5,36.4,470,0,2024-12-01 12:01:54
15:30:39.442,352,254,510,264,448,38.8,36.0,605,0,2024-12-01 12:01:55
15:09:28.100,347,261,503,249,467,39.1,35.6,750,0,2024-12-01 12:01:56
15:18:59.575,357,257,510,259,448,39.2,36.0,818,0,2024-12-01 12:01:57
15:12:10.398,345,253,504,239,465,39.3,35.7,823,0,2024-12-01 12:01:58
15:17:26.547,455,253,487,267,469,39.3,35.7,710,0,2024-12-01 12:01:59
15:07:04.272,349,273,507,257,468,39.6,35.8,666,0,2024-12-01 12:02:00
15:53:32.442,339,257,529,239,463,39.5,36.4,465,0,2024-12-01 12:02:01
15:30:01.943,352,274,503,277,466,39.9,36.1,528,0,2024-12-01 12:02:02
15:55:06.986,357,276,520,278,448,39.7,36.4,523,0,2024-12-01 12:02:03
15:11:19.644,343,263,506,261,454,40.2,35.9,721,0,2024-12-01 12:02:04
15:40:34.430,354,267,531,271,473,40.1,36.4,544,0,2024-12-01 12:02:05
15:10:29.955,353,262,520,250,469,40.4,35.6,802,0,2024-12-01 12:02:06
15:27:22.917,349,260,510,293,475,40.5,36.2,507,0,2024-12-01 12:02:07
15:32:44.631,340,263,553,280,475,40.7,36.2,573,0,2024-12-01 12:02:08
14:55:15.626,359,281,496,257,471,41.0,35.4,614,0,2024-12-01 12:02:09
15:07:41.813,344,258,509,269,475,41.1,35.7,783,0,2024-12-01 12:02:10
15:35:45.270,353,272,529,284,460,41.1,36.5,598,0,2024-12-01 12:02:11
15:54:12.052,353,255,556,283,467,41.2,36.4,517,0,2024-12-01 12:02:12
15:04:22.529,353,272,495,227,482,41.6,35.7,633,0,2024-12-01 12:02:13
15:52:51.241,355,267,520,280,474,41.5,36.6,533,0,2024-12-01 12:02:14
15:23:17.326,360,275,506,253,475,41.8,36.0,706,0,2024-12-01 12:02:15
15:44:47.443,359,265,523,267,454,41.9,36.7,537,0,2024-12-01 12:02:16
15:21:49.139,350,259,534,270,458,42.1,35.9,701,0,2024-12-01 12:02:17
15:30:01.943,351,276,516,273,475,42.3,36.1,528,0,2024-12-01 12:02:18
15:41:29.904,330,286,503,270,467,42.4,36.4,479,0,2024-12-01 12:02:19
15:07:47.631,356,271,496,282,480,42.6,35.7,697,0,2024-12-01 12:02:20
15:41:49.975,352,258,519,283,472,42.7,36.3,520,0,2024-12-01 12:02:21
15:13:07.490,348,273,489,258,476,42.9,35.7,665,0,2024-12-01 12:02:22
14:50:43.083,357,291,492,257,510,43.1,35.4,398,0,2024-12-01 12:02:23
15:02:00.819,349,261,528,255,471,43.3,35.4,629,0,2024-12-01 12:02:24
15:35:10.948,347,263,525,277,459,43.4,36.5,502,0,2024-12-01 12:02:25
15:56:42.050,350,273,528,276,476,43.3,36.9,843,0,2024-12-01 12:02:26
15:46:46.805,356,263,537,284,488,43.6,36.4,568,0,2024-12-01 12:02:27
15:28:08.349,353,260,518,277,478,43.8,36.1,575,0,2024-12-01 12:02:28
15:44:12.592,359,264,532,320,476,43.9,36.4,457,0,2024-12-01 12:02:29
14:48:17.837,357,297,582,269,478,44.3,35.3,295,0,2024-12-01 12:02:30
14:53:34.743,350,285,494,282,479,44.4,35.5,708,0,2024-12-01 12:02:31
15:54:29.488,364,271,521,274,488,44.2,36.3,495,0,2024-12-01 12:02:32
14:59:23.367,356,264,535,251,478,44.6,35.5,660,0,2024-12-01 12:02:33
14:59:50.832,367,287,510,271,474,44.7,35.5,674,0,2024-12-01 12:02:34
15:35:52.662,356,259,516,275,477,44.8,36.4,506,0,2024-12-01 12:02:35
15:36:19.347,359,286,530,292,481,44.9,36.4,590,0,2024-12-01 12:02:36
15:08:33.638,364,270,514,266,455,45.2,35.6,697,0,2024-12-01 12:02:37
15:36:47.863,365,238,527,281,493,45.1,36.4,600,0,2024-12-01 12:02:38
15:20:37.848,355,265,520,286,465,45.4,35.9,807,0,2024-12-01 12:02:39
14:47:15.524,362,277,509,256,477,45.7,35.3,175,0,2024-12-01 12:02:40
15:02:05.045,369,271,502,207,491,45.9,35.4,598,0,2024-12-01 12:02:41
15:42:42.811,362,275,512,282,481,45.7,36.3,430,0,2024-12-01 12:02:42
15:49:42.710,364,267,529,288,457,45.9,36.7,529,0,2024-12-01 12:02:43
15:11:56.648,359,268,507,247,484,46.2,35.9,696,0,2024-12-01 12:02:44
15:22:03.922,373,273,552,263,481,46.3,36.0,748,0,2024-12-01 12:02:45
15:40:29.678,356,259,527,293,472,46.4,36.3,548,0,2024-12-01 12:02:46
14:46:08.448,361,270,504,300,490,46.8,35.3,296,0,2024-12-01 12:02:47
15:27:57.253,360,274,525,270,489,46.7,36.0,593,0,2024-12-01 12:02:48
15:08:52.142,360,283,512,269,476,47.0,35.7,685,0,2024-12-01 12:02:49
15:19:57.711,363,276,583,279,489,47.0,35.9,653,0,2024-12-01 12:02:50
15:32:27.713,367,282,526,276,470,47.2,36.1,539,0,2024-12-01 12:02:51
15:54:38.996,359,272,542,285,477,47.2,36.3,677,0,2024-12-01 12:02:52
15:40:37.599,366,273,554,277,493,47.4,36.4,574,0,2024-12-01 12:02:53
15:45:02.228,364,279,529,273,497,47.5,36.5,455,0,2024-12-01 12:02:54
14:54:18.055,350,290,513,240,490,48.0,35.3,503,0,2024-12-01 12:02:55
15:54:44.806,371,256,542,304,460,47.8,36.4,496,0,2024-12-01 12:02:56
15:07:03.214,374,274,520,269,471,48.2,35.7,717,0,2024-12-01 12:02:57
15:38:32.427,353,275,513,292,499,48.2,36.7,579,0,2024-12-01 12:02:58
14:58:42.153,360,287,504,256,482,48.5,35.5,595,0,2024-12-01 12:02:59
15:54:50.086,368,271,587,278,491,48.4,36.4,524,0,2024-12-01 12:03:00
15:21:15.871,360,290,526,274,483,48.7,35.9,697,0,2024-12-01 12:03:01
15:48:02.358,375,282,535,279,491,48.7,36.4,489,0,2024-12-01 12:03:02
15:23:04.653,362,265,532,275,466,49.0,35.9,643,0,2024-12-01 12:03:03
14:49:36.006,364,299,527,306,498,49.3,35.5,423,0,2024-12-01 12:03:04
15:41:15.634,366,266,528,295,495,49.2,36.3,524,0,2024-12-01 12:03:05
15:41:38.352,370,271,545,282,495,49.4,36.4,468,0,2024-12-01 12:03:06
15:12:47.403,365,248,533,255,496,49.7,35.6,728,0,2024-12-01 12:03:07
15:20:57.386,379,265,550,293,484,49.7,36.0,677,0,2024-12-01 12:03:08
14:58:02.521,379,267,510,238,496,50.0,35.4,725,0,2024-12-01 12:03:09
15:43:56.752,361,274,540,268,498,49.9,36.4,483,0,2024-12-01 12:03:10
15:03:39.695,363,259,512,250,505,50.3,35.7,618,0,2024-12-01 12:03:11
14:55:40.976,371,289,508,269,497,50.5,35.3,593,0,2024-12-01 12:03:12
15:35:29.956,358,262,522,293,499,50.5,36.6,508,0,2024-12-01 12:03:13
15:01:21.188,355,294,515,319,496,50.7,35.6,633,0,2024-12-01 12:03:14
15:10:14.101,359,267,524,266,492,50.9,35.6,793,0,2024-12-01 12:03:15
15:01:22.245,371,266,507,274,477,51.0,35.5,687,0,2024-12-01 12:03:16
15:17:20.205,311,281,511,263,491,51.1,35.7,742,0,2024-12-01 12:03:17
14:51:38.012,392,311,573,270,505,51.4,35.4,558,0,2024-12-01 12:03:18
15:56:30.430,375,276,547,321,502,51.3,36.7,727,0,2024-12-01 12:03:19
14:51:33.785,382,296,525,296,491,51.6,35.8,173,0,2024-12-01 12:03:20
15:07:03.743,380,263,530,246,503,51.5,35.7,666,0,2024-12-01 12:03:21
15:28:40.573,368,287,531,319,498,51.5,36.2,628,0,2024-12-01 12:03:22
15:10:41.585,362,272,516,264,493,51.5,35.7,745,0,2024-12-01 12:03:23
14:46:52.283,357,275,567,281,512,51.6,35.4,375,0,2024-12-01 12:03:24
15:19:34.986,365,267,558,273,467,51.5,35.9,700,0,2024-12-01 12:03:25
15:27:41.935,358,253,522,278,501,51.4,36.0,630,0,2024-12-01 12:03:26
15:06:15.641,371,283,529,284,490,51.5,35.8,649,0,2024-12-01 12:03:27
14:51:38.540,373,261,537,263,501,51.5,35.5,508,0,2024-12-01 12:03:28
15:28:35.816,383,275,525,276,504,51.5,36.3,714,0,2024-12-01 12:03:29
14:54:47.636,359,279,522,248,497,51.6,35.4,554,0,2024-12-01 12:03:30
15:27:08.651,383,274,543,286,483,51.4,36.2,573,0,2024-12-01 12:03:31
15:44:18.400,372,267,551,295,489,51.4,36.4,550,0,2024-12-01 12:03:32
15:45:29.163,376,246,551,287,503,51.4,36.4,446,0,2024-12-01 12:03:33
15:03:09.020,372,268,522,263,505,51.6,35.8,751,0,2024-12-01 12:03:34
14:54:22.281,368,290,529,265,500,51.6,35.5,609,0,2024-12-01 12:03:35
15:53:00.748,356,272,526,307,496,51.3,36.5,403,0,2024-12-01 12:03:36
14:48:24.706,377,297,521,258,506,51.6,35.4,326,0,2024-12-01 12:03:37
15:40:25.453,362,285,542,283,492,51.3,36.4,543,0,2024-12-01 12:03:38
15:21:30.128,371,277,529,288,499,51.4,36.0,603,0,2024-12-01 12:03:39
15:20:58.442,366,279,533,286,490,51.5,36.1,693,0,2024-12-01 12:03:40
15:00:29.399,362,278,499,263,491,51.5,35.6,630,0,2024-12-01 12:03:41
15:22:53.035,364,275,559,288,511,51.6,35.9,610,0,2024-12-01 12:03:42
15:40:03.266,368,275,531,292,497,51.2,36.4,569,0,2024-12-01 12:03:43
15:21:39.632,369,279,555,288,499,51.4,36.0,749,0,2024-12-01 12:03:44
15:41:51.561,317,280,535,289,497,51.4,36.3,534,0,2024-12-01 12:03:45
15:36:46.278,347,278,523,292,497,51.3,36.4,501,0,2024-12-01 12:03:46
15:12:57.975,369,270,536,266,487,51.5,35.6,773,0,2024-12-01 12:03:47
15:31:10.599,370,280,528,270,460,51.4,36.0,606,0,2024-12-01 12:03:48
15:15:03.810,370,272,521,280,495,51.5,35.7,723,0,2024-12-01 12:03:49
15:41:08.763,374,258,539,281,478,51.4,36.5,558,0,2024-12-01 12:03:50
15:50:28.122,373,303,553,279,451,51.3,36.7,626,0,2024-12-01 12:03:51
14:56:07.907,360,298,511,265,495,51.5,35.4,736,0,2024-12-01 12:03:52
15:13:38.684,365,274,524,284,493,51.5,35.6,749,0,2024-12-01 12:03:53
15:37:13.211,372,275,525,296,483,51.3,36.5,584,0,2024-12-01 12:03:54
15:22:59.371,363,279,536,273,499,51.4,35.9,637,0,2024-12-01 12:03:55
15:36:16.178,373,250,546,272,543,51.4,36.7,660,0,2024-12-01 12:03:56
15:38:02.855,367,279,559,291,504,51.3,36.4,614,0,2024-12-01 12:03:57
14:53:01.992,376,293,522,265,495,51.6,35.4,518,0,2024-12-01 12:03:58
14:53:14.142,381,261,530,248,495,51.6,35.4,494,0,2024-12-01 12:03:59
14:47:38.758,378,225,509,264,506,51.6,35.4,339,0,2024-12-01 12:04:00
15:41:28.319,369,281,535,297,490,51.3,36.5,461,0,2024-12-01 12:04:01
15:10:46.872,365,283,529,281,496,51.4,35.7,729,0,2024-12-01 12:04:02
15:15:31.829,369,269,527,268,483,51.4,35.4,644,0,2024-12-01 12:04:03
15:32:48.862,365,263,530,282,492,51.4,36.1,545,0,2024-12-01 12:04:04
14:48:36.853,376,302,521,273,500,51.6,35.4,315,0,2024-12-01 12:04:05
14:56:40.122,351,286,516,259,484,51.6,35.3,629,0,2024-12-01 12:04:06
15:39:06.223,368,284,543,293,511,51.3,36.5,430,0,2024-12-01 12:04:07
14:49:15.937,375,306,530,304,496,51.6,35.3,443,0,2024-12-01 12:04:08
15:13:14.893,361,267,518,332,491,51.4,35.7,679,0,2024-12-01 12:04:09
14:49:40.762,373,293,537,272,496,51.6,35.6,498,0,2024-12-01 12:04:10
15:14:01.953,370,281,524,261,497,51.5,35.6,687,0,2024-12-01 12:04:11
15:40:14.888,358,275,539,281,492,51.2,36.5,691,0,2024-12-01 12:04:12
15:41:26.733,366,243,554,280,494,51.3,36.3,514,0,2024-12-01 12:04:13
15:20:10.387,371,271,515,278,483,51.4,35.9,815,0,2024-12-01 12:04:14
15:29:49.262,366,276,544,292,498,51.4,36.1,579,0,2024-12-01 12:04:15
14:48:40.549,359,285,523,271,501,51.6,35.3,320,0,2024-12-01 12:04:16
14:49:08.543,372,301,557,268,491,51.6,35.4,404,0,2024-12-01 12:04:17
15:18:36.849,363,270,534,253,482,51.5,36.0,753,0,2024-12-01 12:04:18
14:55:56.818,372,280,524,253,494,51.6,35.4,592,0,2024-12-01 12:04:19
15:29:11.748,362,280,532,287,494,51.4,36.2,585,0,2024-12-01 12:04:20
14:53:13.615,376,305,514,282,499,51.6,35.4,443,0,2024-12-01 12:04:21
15:35:02.499,348,264,523,289,494,51.4,36.5,600,0,2024-12-01 12:04:22
15:26:23.224,364,268,523,309,494,51.4,35.8,538,0,2024-12-01 12:04:23
15:42:06.889,366,270,552,271,491,51.2,36.6,534,0,2024-12-01 12:04:24
15:51:26.742,374,291,558,306,492,51.3,36.6,535,0,2024-12-01 12:04:25
15:39:31.045,381,296,516,284,500,51.4,36.6,574,0,2024-12-01 12:04:26
15:02:58.444,360,284,512,265,494,51.5,35.9,669,0,2024-12-01 12:04:27
15:35:52.662,365,270,526,287,487,51.4,36.4,506,0,2024-12-01 12:04:28
15:32:29.827,370,275,544,283,464,51.4,36.2,615,0,2024-12-01 12:04:29
15:15:31.300,350,284,510,272,493,51.4,35.7,799,0,2024-12-01 12:04:30
15:40:28.093,368,254,542,270,469,51.3,36.4,524,0,2024-12-01 12:04:31
15:35:46.853,365,295,541,287,487,51.4,36.4,565,0,2024-12-01 12:04:32
15:00:44.720,372,279,501,269,501,51.5,35.5,627,0,2024-12-01 12:04:33
15:18:20.989,359,272,536,269,473,51.5,35.9,738,0,2024-12-01 12:04:34
15:29:43.980,366,260,548,267,492,51.4,36.1,541,0,2024-12-01 12:04:35
15:48:18.731,368,274,547,296,474,51.3,36.4,512,0,2024-12-01 12:04:36
15:01:22.245,370,280,513,255,488,51.5,35.5,687,0,2024-12-01 12:04:37
15:47:40.695,361,272,551,349,489,51.4,36.4,153,0,2024-12-01 12:04:38
15:07:18.547,312,276,519,271,499,51.5,35.6,769,0,2024-12-01 12:04:39
15:33:03.669,370,290,536,289,504,51.3,36.3,556,0,2024-12-01 12:04:40
15:44:59.586,368,274,540,279,491,51.6,36.3,531,0,2024-12-01 12:04:41
14:51:52.271,367,289,524,268,488,51.6,35.3,515,0,2024-12-01 12:04:42
15:33:44.344,381,273,540,277,481,51.4,36.4,494,0,2024-12-01 12:04:43
15:01:39.685,372,279,522,267,477,51.6,35.4,555,0,2024-12-01 12:04:44
15:42:24.316,358,235,536,265,468,51.4,36.3,496,0,2024-12-01 12:04:45
15:06:10.884,378,273,527,341,494,51.5,35.9,623,0,2024-12-01 12:04:46
15:06:08.240,367,271,531,268,505,51.5,36.1,687,0,2024-12-01 12:04:47
15:12:16.211,361,276,518,287,494,51.4,35.9,700,0,2024-12-01 12:04:48
14:52:56.182,357,326,511,266,506,51.6,35.5,520,0,2024-12-01 12:04:49
14:55:14.570,382,290,521,236,490,51.6,35.4,453,0,2024-12-01 12:04:50
15:21:18.510,353,274,531,292,476,51.4,35.9,673,0,2024-12-01 12:04:51
15:33:43.289,371,263,597,265,490,51.4,36.3,500,0,2024-12-01 12:04:52
15:05:51.858,363,283,558,286,487,51.5,35.4,696,0,2024-12-01 12:04:53
15:49:44.295,367,271,538,289,494,51.3,36.4,550,0,2024-12-01 12:04:54
15:18:05.662,369,272,530,274,498,51.6,35.7,764,0,2024-12-01 12:04:55
14:55:28.301,370,285,522,255,494,51.6,35.4,500,0,2024-12-01 12:04:56
14:49:34.950,351,303,500,271,507,51.6,35.6,391,0,2024-12-01 12:04:57
14:58:23.120,366,275,525,247,492,51.5,35.6,665,0,2024-12-01 12:04:58
